employee_id,training_date,program,training_type,outcome,duration_days,cost,start_date,exit_date,termination_type,employee_status,department,is_effective,effective_spend,wasted_spend,has_left,spend_to_leaver,date_validity,is_valid_record,tenure_at_training_years,cost_per_day,training_month
1531,2023-07-18,Leadership Development,Internal,Passed,4,404.06,2023-03-11,2023-04-09,Voluntary,Future Start,Production,True,404.06,0.0,True,404.06,after_exit,False,0.35,101.02,2023-07
1532,2022-08-11,Technical Skills,External,Completed,5,746.17,2019-11-22,2020-02-18,Retirement,Leave of Absence,Production,True,746.17,0.0,True,746.17,after_exit,False,2.72,149.23,2022-08
1533,2022-12-24,Leadership Development,External,Passed,2,278.33,2021-03-13,2021-11-19,Resignation,Leave of Absence,Production,True,278.33,0.0,True,278.33,after_exit,False,1.78,139.16,2022-12
1534,2022-10-27,Project Management,External,Failed,1,857.19,2022-02-27,,Unk,Active,Production,False,0.0,857.19,False,0.0,valid,True,0.66,857.19,2022-10
1535,2022-10-09,Customer Service,Internal,Failed,3,442.86,2021-05-08,,Unk,Active,Production,False,0.0,442.86,False,0.0,valid,True,1.42,147.62,2022-10
1536,2023-01-27,Communication Skills,Internal,Passed,4,382.0,2022-12-27,,Unk,Active,Production,True,382.0,0.0,False,0.0,valid,True,0.08,95.5,2023-01
1537,2023-07-29,Communication Skills,External,Incomplete,2,430.09,2020-08-16,,Unk,Active,Production,False,0.0,430.09,False,0.0,valid,True,2.95,215.04,2023-07
1538,2022-10-21,Leadership Development,External,Failed,3,854.47,2023-01-20,,Unk,Active,Production,False,0.0,854.47,False,0.0,before_hire,False,-0.25,284.82,2022-10
1539,2022-12-20,Communication Skills,Internal,Passed,5,899.57,2020-12-28,2021-10-01,Voluntary,Voluntarily Terminated,Production,True,899.57,0.0,True,899.57,after_exit,False,1.98,179.91,2022-12
1540,2022-10-27,Communication Skills,Internal,Incomplete,1,686.34,2021-02-18,,Unk,Active,Production,False,0.0,686.34,False,0.0,valid,True,1.69,686.34,2022-10
1541,2023-02-17,Communication Skills,Internal,Passed,4,770.12,2021-01-16,,Unk,Active,Production,True,770.12,0.0,False,0.0,valid,True,2.09,192.53,2023-02
1542,2022-10-07,Leadership Development,External,Incomplete,4,180.73,2022-04-07,,Unk,Active,Production,False,0.0,180.73,False,0.0,valid,True,0.5,45.18,2022-10
1543,2023-05-01,Technical Skills,Internal,Incomplete,2,734.87,2019-07-11,2021-05-04,Involuntary,Active,Production,False,0.0,734.87,True,734.87,after_exit,False,3.81,367.44,2023-05
1544,2022-10-23,Communication Skills,Internal,Passed,3,811.24,2020-08-09,2022-11-06,Retirement,Active,Production,True,811.24,0.0,True,811.24,valid,True,2.2,270.41,2022-10
1545,2023-02-05,Leadership Development,Internal,Passed,3,566.0,2018-09-20,,Unk,Active,Production,True,566.0,0.0,False,0.0,valid,True,4.38,188.67,2023-02
1546,2023-02-26,Project Management,External,Incomplete,5,638.92,2020-01-21,2021-05-19,Voluntary,Active,Production,False,0.0,638.92,True,638.92,after_exit,False,3.1,127.78,2023-02
1547,2023-04-04,Leadership Development,Internal,Incomplete,3,340.07,2022-02-17,2023-02-14,Retirement,Active,Production,False,0.0,340.07,True,340.07,after_exit,False,1.13,113.36,2023-04
1548,2023-04-12,Communication Skills,Internal,Passed,4,206.75,2019-06-11,,Unk,Active,Production,True,206.75,0.0,False,0.0,valid,True,3.84,51.69,2023-04
1549,2023-06-04,Project Management,External,Completed,1,759.56,2022-05-05,,Unk,Active,Production,True,759.56,0.0,False,0.0,valid,True,1.08,759.56,2023-06
1550,2022-11-09,Customer Service,External,Failed,3,354.19,2018-09-19,2020-08-12,Retirement,Active,Production,False,0.0,354.19,True,354.19,after_exit,False,4.14,118.06,2022-11
1551,2022-08-22,Project Management,External,Incomplete,4,791.44,2021-06-01,2023-06-19,Resignation,Future Start,Production,False,0.0,791.44,True,791.44,valid,True,1.22,197.86,2022-08
1552,2022-09-28,Leadership Development,External,Passed,4,616.86,2023-07-05,2023-07-11,Voluntary,Future Start,Production,True,616.86,0.0,True,616.86,before_hire,False,-0.77,154.22,2022-09
1553,2023-03-19,Leadership Development,External,Completed,3,528.55,2022-12-17,,Unk,Active,Production,True,528.55,0.0,False,0.0,valid,True,0.25,176.18,2023-03
1554,2022-09-17,Project Management,Internal,Completed,2,892.06,2021-07-06,2022-09-15,Voluntary,Leave of Absence,Production,True,892.06,0.0,True,892.06,after_exit,False,1.2,446.03,2022-09
1555,2023-02-26,Technical Skills,External,Passed,5,757.78,2019-03-27,,Unk,Active,Production,True,757.78,0.0,False,0.0,valid,True,3.92,151.56,2023-02
1556,2023-06-10,Communication Skills,External,Completed,1,337.94,2023-05-08,,Unk,Active,Production,True,337.94,0.0,False,0.0,valid,True,0.09,337.94,2023-06
1557,2023-06-06,Customer Service,External,Incomplete,5,256.57,2018-12-12,2020-12-24,Voluntary,Voluntarily Terminated,Production,False,0.0,256.57,True,256.57,after_exit,False,4.48,51.31,2023-06
1558,2022-09-25,Leadership Development,External,Passed,2,839.12,2020-08-25,,Unk,Active,Production,True,839.12,0.0,False,0.0,valid,True,2.08,419.56,2022-09
1559,2023-04-08,Project Management,External,Passed,1,281.94,2022-04-22,2022-08-29,Involuntary,Voluntarily Terminated,Production,True,281.94,0.0,True,281.94,after_exit,False,0.96,281.94,2023-04
1560,2023-07-05,Technical Skills,External,Completed,2,821.41,2021-12-20,2022-12-02,Retirement,Voluntarily Terminated,Production,True,821.41,0.0,True,821.41,after_exit,False,1.54,410.7,2023-07
1561,2022-10-19,Leadership Development,Internal,Incomplete,3,924.06,2021-02-12,,Unk,Active,Production,False,0.0,924.06,False,0.0,valid,True,1.68,308.02,2022-10
1562,2022-12-24,Leadership Development,Internal,Passed,2,578.66,2020-09-29,2021-10-19,Involuntary,Active,Production,True,578.66,0.0,True,578.66,after_exit,False,2.23,289.33,2022-12
1563,2022-12-09,Leadership Development,External,Incomplete,3,721.86,2022-09-10,2023-02-09,Resignation,Active,Production,False,0.0,721.86,True,721.86,valid,True,0.25,240.62,2022-12
1564,2023-04-20,Communication Skills,External,Completed,4,430.3,2023-03-11,2023-06-03,Resignation,Active,Production,True,430.3,0.0,True,430.3,valid,True,0.11,107.58,2023-04
1565,2022-12-03,Customer Service,Internal,Completed,3,337.52,2022-04-28,2023-03-12,Voluntary,Active,Production,True,337.52,0.0,True,337.52,valid,True,0.6,112.51,2022-12
1566,2023-05-05,Communication Skills,Internal,Failed,1,692.71,2022-03-20,2023-06-18,Retirement,Active,Production,False,0.0,692.71,True,692.71,valid,True,1.13,692.71,2023-05
1567,2023-05-13,Project Management,External,Failed,1,177.99,2022-03-04,2022-07-29,Involuntary,Active,Production,False,0.0,177.99,True,177.99,after_exit,False,1.19,177.99,2023-05
1568,2023-04-07,Communication Skills,External,Incomplete,5,586.71,2023-02-01,,Unk,Active,Production,False,0.0,586.71,False,0.0,valid,True,0.18,117.34,2023-04
1569,2023-03-20,Customer Service,Internal,Completed,2,771.98,2021-02-05,,Unk,Active,Production,True,771.98,0.0,False,0.0,valid,True,2.12,385.99,2023-03
1570,2023-03-28,Project Management,Internal,Passed,4,121.88,2022-11-23,2023-05-26,Retirement,Active,Production,True,121.88,0.0,True,121.88,valid,True,0.34,30.47,2023-03
1571,2023-03-15,Project Management,External,Completed,2,379.68,2021-05-24,,Unk,Active,Production,True,379.68,0.0,False,0.0,valid,True,1.81,189.84,2023-03
1572,2022-10-08,Customer Service,Internal,Completed,2,738.65,2021-09-28,2022-10-09,Resignation,Active,Production,True,738.65,0.0,True,738.65,valid,True,1.03,369.32,2022-10
1573,2022-12-15,Technical Skills,External,Incomplete,2,159.42,2021-03-17,,Unk,Active,Production,False,0.0,159.42,False,0.0,valid,True,1.75,79.71,2022-12
1574,2023-06-23,Communication Skills,Internal,Passed,1,689.76,2023-07-03,2023-07-19,Voluntary,Future Start,Production,True,689.76,0.0,True,689.76,before_hire,False,-0.03,689.76,2023-06
1575,2023-04-14,Leadership Development,Internal,Incomplete,5,981.36,2019-08-11,2021-07-10,Involuntary,Leave of Absence,Production,False,0.0,981.36,True,981.36,after_exit,False,3.67,196.27,2023-04
1576,2023-07-06,Communication Skills,Internal,Completed,4,104.34,2019-11-11,2020-09-29,Resignation,Voluntarily Terminated,Production,True,104.34,0.0,True,104.34,after_exit,False,3.65,26.08,2023-07
1577,2022-10-26,Customer Service,External,Failed,5,413.08,2020-12-15,,Unk,Active,Production,False,0.0,413.08,False,0.0,valid,True,1.86,82.62,2022-10
1578,2022-12-29,Technical Skills,External,Incomplete,1,856.71,2021-05-06,2023-04-08,Retirement,Voluntarily Terminated,Production,False,0.0,856.71,True,856.71,valid,True,1.65,856.71,2022-12
1579,2022-10-20,Communication Skills,Internal,Passed,5,322.3,2021-07-08,,Unk,Active,Production,True,322.3,0.0,False,0.0,valid,True,1.28,64.46,2022-10
1580,2023-03-29,Project Management,Internal,Passed,3,527.93,2023-04-04,,Unk,Active,Production,True,527.93,0.0,False,0.0,before_hire,False,-0.02,175.98,2023-03
1581,2023-01-10,Project Management,External,Failed,2,480.2,2022-08-05,2023-01-30,Voluntary,Voluntarily Terminated,Production,False,0.0,480.2,True,480.2,valid,True,0.43,240.1,2023-01
1582,2022-11-01,Leadership Development,Internal,Completed,5,323.79,2020-04-06,2021-12-08,Resignation,Voluntarily Terminated,Production,True,323.79,0.0,True,323.79,after_exit,False,2.57,64.76,2022-11
1583,2023-06-18,Leadership Development,External,Failed,3,184.66,2023-03-02,2023-03-12,Involuntary,Voluntarily Terminated,Production,False,0.0,184.66,True,184.66,after_exit,False,0.3,61.55,2023-06
1584,2023-05-10,Leadership Development,External,Passed,4,265.22,2020-04-09,,Unk,Active,Production,True,265.22,0.0,False,0.0,valid,True,3.08,66.31,2023-05
1585,2023-02-06,Technical Skills,External,Incomplete,5,843.28,2022-09-17,2023-07-10,Retirement,Active,Production,False,0.0,843.28,True,843.28,valid,True,0.39,168.66,2023-02
1586,2022-12-06,Communication Skills,Internal,Passed,3,643.9,2022-01-15,,Unk,Active,Production,True,643.9,0.0,False,0.0,valid,True,0.89,214.63,2022-12
1587,2023-03-10,Customer Service,Internal,Completed,4,876.73,2022-05-23,,Unk,Active,Production,True,876.73,0.0,False,0.0,valid,True,0.8,219.18,2023-03
1588,2022-11-08,Leadership Development,Internal,Failed,1,293.85,2021-07-15,,Unk,Active,Production,False,0.0,293.85,False,0.0,valid,True,1.32,293.85,2022-11
1589,2022-10-22,Project Management,Internal,Incomplete,4,328.06,2020-08-28,2022-08-25,Involuntary,Active,Production,False,0.0,328.06,True,328.06,after_exit,False,2.15,82.02,2022-10
1590,2023-03-16,Leadership Development,Internal,Failed,2,187.35,2021-09-09,,Unk,Active,Production,False,0.0,187.35,False,0.0,valid,True,1.51,93.68,2023-03
1591,2023-06-09,Leadership Development,Internal,Passed,5,340.01,2023-02-10,2023-05-23,Voluntary,Active,Production,True,340.01,0.0,True,340.01,after_exit,False,0.33,68.0,2023-06
1592,2023-06-20,Communication Skills,Internal,Incomplete,1,590.82,2020-06-14,2023-07-18,Retirement,Active,Production,False,0.0,590.82,True,590.82,valid,True,3.01,590.82,2023-06
1593,2023-05-08,Leadership Development,External,Failed,1,321.08,2020-12-05,,Unk,Active,Production,False,0.0,321.08,False,0.0,valid,True,2.42,321.08,2023-05
1594,2023-04-04,Communication Skills,External,Failed,1,684.45,2022-07-16,,Unk,Active,Production,False,0.0,684.45,False,0.0,valid,True,0.72,684.45,2023-04
1595,2023-05-07,Leadership Development,External,Passed,4,571.48,2023-06-09,,Unk,Active,Production,True,571.48,0.0,False,0.0,before_hire,False,-0.09,142.87,2023-05
1596,2023-02-03,Project Management,Internal,Incomplete,4,683.34,2020-03-02,2020-05-25,Voluntary,Future Start,Production,False,0.0,683.34,True,683.34,after_exit,False,2.92,170.84,2023-02
1597,2023-07-07,Customer Service,Internal,Incomplete,2,865.57,2018-11-23,2021-09-27,Voluntary,Future Start,Production,False,0.0,865.57,True,865.57,after_exit,False,4.62,432.78,2023-07
1598,2023-06-17,Technical Skills,Internal,Incomplete,2,130.29,2019-05-27,2023-06-19,Resignation,Leave of Absence,Production,False,0.0,130.29,True,130.29,valid,True,4.06,65.14,2023-06
1599,2023-05-17,Leadership Development,External,Passed,2,848.72,2022-05-18,2023-04-10,Resignation,Voluntarily Terminated,Production,True,848.72,0.0,True,848.72,after_exit,False,1.0,424.36,2023-05
1600,2022-08-15,Project Management,Internal,Passed,5,851.93,2018-11-06,,Unk,Active,Production,True,851.93,0.0,False,0.0,valid,True,3.77,170.39,2022-08
1601,2023-05-20,Technical Skills,Internal,Incomplete,4,381.09,2022-03-29,2023-07-24,Resignation,Active,Production,False,0.0,381.09,True,381.09,valid,True,1.14,95.27,2023-05
1602,2023-04-23,Project Management,External,Incomplete,4,175.5,2021-11-04,2022-05-10,Voluntary,Active,Production,False,0.0,175.5,True,175.5,after_exit,False,1.46,43.88,2023-04
1603,2023-03-11,Communication Skills,External,Completed,2,784.15,2023-04-27,,Unk,Active,Production,True,784.15,0.0,False,0.0,before_hire,False,-0.13,392.08,2023-03
1604,2023-02-08,Communication Skills,External,Passed,3,999.97,2020-03-08,,Unk,Active,Production,True,999.97,0.0,False,0.0,valid,True,2.92,333.32,2023-02
1605,2023-04-08,Customer Service,Internal,Passed,5,878.65,2019-04-27,2020-10-08,Resignation,Voluntarily Terminated,Production,True,878.65,0.0,True,878.65,after_exit,False,3.95,175.73,2023-04
1606,2022-09-26,Project Management,Internal,Completed,5,937.89,2019-05-11,,Unk,Active,Production,True,937.89,0.0,False,0.0,valid,True,3.38,187.58,2022-09
1607,2022-11-30,Customer Service,External,Completed,3,961.1,2021-03-09,,Unk,Active,Production,True,961.1,0.0,False,0.0,valid,True,1.73,320.37,2022-11
1608,2022-11-06,Customer Service,Internal,Incomplete,1,820.96,2020-11-05,,Unk,Active,Production,False,0.0,820.96,False,0.0,valid,True,2.0,820.96,2022-11
1609,2023-04-22,Project Management,Internal,Failed,3,455.52,2018-09-12,2023-02-25,Retirement,Active,Production,False,0.0,455.52,True,455.52,after_exit,False,4.61,151.84,2023-04
1610,2023-03-29,Communication Skills,External,Completed,4,815.24,2019-11-09,2019-11-18,Involuntary,Active,Production,True,815.24,0.0,True,815.24,after_exit,False,3.38,203.81,2023-03
1611,2022-10-01,Leadership Development,External,Failed,5,534.82,2018-11-29,2022-07-09,Voluntary,Active,Production,False,0.0,534.82,True,534.82,after_exit,False,3.84,106.96,2022-10
1612,2023-01-25,Technical Skills,External,Incomplete,4,522.79,2022-07-03,2023-02-22,Retirement,Active,Production,False,0.0,522.79,True,522.79,valid,True,0.56,130.7,2023-01
1613,2023-01-28,Leadership Development,Internal,Completed,1,868.8,2019-09-26,2020-08-01,Voluntary,Active,Production,True,868.8,0.0,True,868.8,after_exit,False,3.34,868.8,2023-01
1614,2023-07-22,Communication Skills,External,Passed,1,808.85,2022-12-23,,Unk,Active,Production,True,808.85,0.0,False,0.0,valid,True,0.58,808.85,2023-07
1615,2022-08-31,Technical Skills,Internal,Passed,1,874.1,2023-01-19,,Unk,Active,Production,True,874.1,0.0,False,0.0,before_hire,False,-0.39,874.1,2022-08
1616,2023-07-18,Leadership Development,External,Completed,2,206.73,2018-10-01,,Unk,Active,Production,True,206.73,0.0,False,0.0,valid,True,4.79,103.36,2023-07
1617,2023-02-06,Leadership Development,Internal,Completed,3,586.5,2022-02-18,,Unk,Active,Production,True,586.5,0.0,False,0.0,valid,True,0.97,195.5,2023-02
1618,2023-04-24,Leadership Development,Internal,Passed,2,779.69,2021-12-09,,Unk,Active,Production,True,779.69,0.0,False,0.0,valid,True,1.37,389.84,2023-04
1619,2022-11-07,Technical Skills,Internal,Incomplete,4,506.99,2019-01-01,2021-09-23,Retirement,Leave of Absence,Production,False,0.0,506.99,True,506.99,after_exit,False,3.85,126.75,2022-11
1620,2023-01-18,Project Management,External,Completed,5,986.14,2020-05-27,,Unk,Active,Production,True,986.14,0.0,False,0.0,valid,True,2.64,197.23,2023-01
1621,2022-10-03,Technical Skills,Internal,Completed,2,264.74,2021-09-21,2023-01-28,Involuntary,Active,IT/IS,True,264.74,0.0,True,264.74,valid,True,1.03,132.37,2022-10
1622,2022-12-17,Communication Skills,Internal,Passed,4,344.06,2021-08-30,2022-03-22,Retirement,Active,IT/IS,True,344.06,0.0,True,344.06,after_exit,False,1.3,86.02,2022-12
1623,2022-11-26,Project Management,Internal,Passed,3,232.5,2023-06-19,2023-07-31,Voluntary,Active,IT/IS,True,232.5,0.0,True,232.5,before_hire,False,-0.56,77.5,2022-11
1624,2023-04-21,Customer Service,Internal,Failed,1,953.68,2023-05-12,2023-05-16,Resignation,Active,IT/IS,False,0.0,953.68,True,953.68,before_hire,False,-0.06,953.68,2023-04
1625,2022-11-15,Project Management,External,Passed,5,101.56,2022-06-05,,Unk,Active,IT/IS,True,101.56,0.0,False,0.0,valid,True,0.45,20.31,2022-11
1626,2023-05-05,Project Management,Internal,Failed,3,624.8,2020-09-17,2021-06-08,Resignation,Active,IT/IS,False,0.0,624.8,True,624.8,after_exit,False,2.63,208.27,2023-05
1627,2022-12-05,Project Management,Internal,Completed,5,943.93,2023-05-15,,Unk,Active,IT/IS,True,943.93,0.0,False,0.0,before_hire,False,-0.44,188.79,2022-12
1628,2023-05-20,Customer Service,Internal,Completed,1,781.52,2018-12-15,2019-11-14,Retirement,Active,IT/IS,True,781.52,0.0,True,781.52,after_exit,False,4.43,781.52,2023-05
1629,2023-07-18,Leadership Development,Internal,Failed,2,615.28,2019-11-06,2023-03-22,Voluntary,Terminated for Cause,IT/IS,False,0.0,615.28,True,615.28,after_exit,False,3.7,307.64,2023-07
1630,2023-03-26,Customer Service,External,Incomplete,4,779.26,2021-04-25,2022-10-25,Involuntary,Terminated for Cause,IT/IS,False,0.0,779.26,True,779.26,after_exit,False,1.92,194.82,2023-03
1631,2023-01-14,Customer Service,External,Incomplete,1,464.49,2023-06-17,2023-07-19,Voluntary,Terminated for Cause,IT/IS,False,0.0,464.49,True,464.49,before_hire,False,-0.42,464.49,2023-01
1632,2023-03-26,Leadership Development,External,Completed,4,196.31,2022-01-14,,Unk,Active,IT/IS,True,196.31,0.0,False,0.0,valid,True,1.19,49.08,2023-03
1633,2022-10-09,Project Management,External,Passed,3,300.12,2018-10-22,2019-03-13,Involuntary,Active,IT/IS,True,300.12,0.0,True,300.12,after_exit,False,3.96,100.04,2022-10
1634,2023-03-26,Communication Skills,External,Failed,3,895.42,2021-10-17,2022-11-13,Voluntary,Active,IT/IS,False,0.0,895.42,True,895.42,after_exit,False,1.44,298.47,2023-03
1635,2023-05-15,Leadership Development,External,Completed,3,619.86,2021-10-19,2023-04-10,Retirement,Active,IT/IS,True,619.86,0.0,True,619.86,after_exit,False,1.57,206.62,2023-05
1636,2022-08-31,Technical Skills,External,Completed,1,943.84,2018-10-16,2018-12-17,Involuntary,Active,Admin Offices,True,943.84,0.0,True,943.84,after_exit,False,3.87,943.84,2022-08
1637,2022-10-04,Customer Service,External,Failed,5,556.33,2020-04-26,2020-07-21,Resignation,Active,Admin Offices,False,0.0,556.33,True,556.33,after_exit,False,2.44,111.27,2022-10
1638,2022-12-27,Customer Service,External,Completed,4,274.97,2020-01-22,2022-10-26,Involuntary,Active,Sales,True,274.97,0.0,True,274.97,after_exit,False,2.93,68.74,2022-12
1639,2023-01-21,Communication Skills,Internal,Completed,5,359.87,2022-03-30,2022-07-21,Resignation,Terminated for Cause,IT/IS,True,359.87,0.0,True,359.87,after_exit,False,0.81,71.97,2023-01
1640,2023-02-01,Communication Skills,Internal,Completed,1,881.51,2021-05-29,2022-09-03,Voluntary,Terminated for Cause,IT/IS,True,881.51,0.0,True,881.51,after_exit,False,1.68,881.51,2023-02
1641,2022-12-22,Project Management,External,Passed,5,879.86,2023-03-09,2023-05-30,Voluntary,Terminated for Cause,IT/IS,True,879.86,0.0,True,879.86,before_hire,False,-0.21,175.97,2022-12
